URL,Repo Name,Collection,MD Contents,C++/C Contents,Python Contents
https://github.com/CopterExpress/clever,clever,Repositories,{'models': 'левер 4\n\n### 3D печать\n\n* **АКБ холдер** – [`battery_holder.stl`](https://github.com/CopterExpres'},{'message': 'no data'},{'message': 'no data'}
https://github.com/CopterExpress/clever,clever,Repositories,{'camera_setup': 'вает направо на изображении;\n* **<font color=green>y</font>** указывает вниз на изображении;\n* '},{'message': 'no data'},{'message': 'no data'}
https://github.com/CopterExpress/clever,clever,Repositories,{'SUMMARY': 'етные режимы](modes)\n * [Настройка питания](power)\n * [Настройка failsafe](failsafe)\n* Работа'},{'message': 'no data'},{'message': 'no data'}
https://github.com/CopterExpress/clever,clever,Repositories,{'aruco_map': ' сторону карты маркеров;\n* ось **<font color=green>y</font>** указывает кверху карты маркеров;\n'},{'message': 'no data'},{'message': 'no data'}
https://github.com/CopterExpress/clever,clever,Repositories,{'assemble_3': 'питания Raspberry:\n\n 5В -> pin 04 (DC power 5v)\n GND -> pin 06 (Ground)\n П'},{'message': 'no data'},{'message': 'no data'}
https://github.com/CopterExpress/clever,clever,Repositories,{'assemble_2': ' АКБ\n\n![Подготовка отсека АКБ](../assets/casebattery.jpg)\n\n* Приклеить наклейки с разметкой внутр'},{'message': 'no data'},{'message': 'no data'}
https://github.com/CopterExpress/clever,clever,Repositories,"{'nti2019': 'полнения всей ленты указанным цветом.\n# red, green, blue - интенсивность красного, зелёного, си'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/fkie/iop_core,iop_core,Repositories,{'other_packages': '_\n - fkie_iop_illumination\n - fkie_iop_power_plant\n - fkie_iop_stabilizer_driver\n\n\n## '},{'message': 'no data'},{'message': 'no data'}
https://github.com/jsk-ros-pkg/jsk_recognition,jsk_recognition,Repositories,"{'calibration': 'hen u finished calibration(4 features become green), wait patiently until u can click upload, c'}",{'edgebased_cube_finder_nodelet': 'oints.push_back(BP); std_msgs::ColorRGBA green; green.a = 1.0; green.g = 1.0; marke'},{'message': 'no data'}
https://github.com/jsk-ros-pkg/jsk_recognition,jsk_recognition,Repositories,"{'interactive_cuboid_likelihood': 'ompute likelihood.\n\n* `~plane_distance_error_power` (Float, default: `2.0`)\n\n Power used for c'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/jsk-ros-pkg/jsk_recognition,jsk_recognition,Repositories,"{'snake_segmentaion': 'e, default: `0.1`)\n\n weight of connectivity energy\n\n* `~beta` (double, default: `0.1`)\n\n weigh'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/jsk-ros-pkg/jsk_recognition,jsk_recognition,Repositories,{'rgb_decomposer': 'output/red` (`sensor_msgs/Image`)\n* `~output/green` (`sensor_msgs/Image`)\n* `~output/blue` (`se'},{'message': 'no data'},{'message': 'no data'}
https://github.com/JHS-ARCC-Club/jetson_car,jetson_car,Repositories,{'ISSUE_TEMPLATE': ' \n\n - **Be sure you are supplying adequate power to the board.** Check the specs of\n your'},{'message': 'no data'},{'BNO055': 'nds (this seems to be necessary after a hard power down). Swallow an IOError that might be rais'}
https://github.com/JHS-ARCC-Club/jetson_car,jetson_car,Repositories,{'message': 'no data'},{'message': 'no data'},{'hal_env': ' if neededWhen the sign changes on pose then power*lastPose will be negative85 = minor axis of '}
https://github.com/olin-robotic-sailing/oars-roboboat,oars-roboboat,Repositories,"{'ros_topics': 'rning the boat right. (Float32)\n* `propeller_power` Power provided to the propeller, with 0 bei'}",{'message': 'no data'},"{'simulator_main': 'Sr = shadow_ratio(model.relwindcomp) PrJib = power_ratio(self.JibPos,model.relwindcomp)*self.st'}"
https://github.com/team-vigir/vigir_footstep_planning_core,vigir_footstep_planning_core,Repositories,"{'LICENSE': 'u convey a covered work, you waive any legal power to forbid\ncircumvention of technological mea'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/b-it-bots/mas_domestic_robotics,mas_domestic_robotics,Repositories,"{'LICENSE': 'u convey a covered work, you waive any legal power to forbid\ncircumvention of technological mea'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/AutoRally/autorally,autorally,Repositories,"{'LICENSE': ' of this definition, ""control"" means (i) the power, direct or\nindirect, to cause the direction '}","{'ImageMaskEntry': 'pick a random color from{Qt::red, Qt::green, Qt::blue, Qt::cyan, Qt::magenta, Qt::yellow'}","{'systemStatus': 'emStatus Gets the wireless signal strength, power status, and CPU temperature. This informatio'}"
https://github.com/Nsteel/Apollo_13,Apollo_13,Repositories,"{'LICENSE': 'u convey a covered work, you waive any legal power to forbid\ncircumvention of technological mea'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/RightHandRobotics/reflex-ros-pkg,reflex-ros-pkg,Repositories,"{'LICENSE': 'is definition,\n ""control"" means (i) the power, direct or indirect, to cause the\n dire'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/RoboJackets/igvc-software,igvc-software,Repositories,"{'readme': '.shields.io/badge/Software%20Lead-Oswin%20So-green?color=EEB211&logo=data:image/png;base64,iVBO'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/RoboJackets/igvc-software,igvc-software,Repositories,{'iop': 's acceptable.\n> The team **shall NOT connect power to this connector** at this time – **only th'},{'message': 'no data'},{'message': 'no data'}
https://github.com/RoboJackets/igvc-software,igvc-software,Repositories,"{'FirmwareRefactor': 'e robot (current motor speed, e-stop status, battery voltage)\n\nThe mbed and the computer communic'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/RoboJackets/igvc-software,igvc-software,Repositories,{'mapping_refactor': 'nd non lines\n\n## Overall Scope\n- Expected manpower: 1 / 2\n- Expected time: 3 weeks\n'},{'message': 'no data'},{'message': 'no data'}
https://github.com/RoboJackets/igvc-software,igvc-software,Repositories,"{'low_performance_mode': 'inaccuracies, it would overall save time and energy when testing. The second part of this proble'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/at-wat/mcl_3dl,mcl_3dl,Repositories,{'Algorithms': ' good matching result with light computation power.\nThe node calculates a likelihood of each pa'},{'message': 'no data'},{'message': 'no data'}
https://github.com/uwreact/frc_control,frc_control,Repositories,"{'DESIGN': '\n`ros_control` and `ros_controllers` provide powerful tools for working with\npowerful, smart ac'}",{'message': 'no data'},{'communications': 'map from Windows to UFW TODO: Should this be green when the firewall is on or off? Pretty sure '}
https://github.com/uwreact/frc_control,frc_control,Repositories,{'message': 'no data'},{'message': 'no data'},{'pc_stats': 'y default values until first update Read the power supply status TODO: Display power icon while'}
https://github.com/tork-a/rtmros_nextage,rtmros_nextage,Repositories,{'manual_ja_start': 'obot%20Users?action=AttachFile&do=get&target=powerbutton_ubuntu.jpg)\n![UI Control Box - Monitor'},{'message': 'no data'},{'message': 'no data'}
https://github.com/tork-a/rtmros_nextage,rtmros_nextage,Repositories,{'manual_ja_tutorial_python-if': '_bridge?action=AttachFile&do=get&target=hiro_powerOff.png)\n\n#### hrpsys-based API のソースとドキュメント\n\n'},{'message': 'no data'},{'message': 'no data'}
https://github.com/corobotics/corobot-kinetic,corobot-kinetic,Repositories,"{'STARTUP': '- otherwise, the Kinect or Create may not be powered/connected.\n\nIn another terminal, run:\n\n* `'}",{'message': 'no data'},"{'manage': 'te, (serverSocket,)) Akshay - End of new codebatteryLevel = float(dArray.status[2].values[3].valu'}"
https://github.com/corobotics/corobot-kinetic,corobot-kinetic,Repositories,{'message': 'no data'},{'message': 'no data'},"{'monitor': '%f"", self.currNewGoal.x, self.currNewGoal.y, batteryThread.homeCoordinates.x, batteryThread.homeC'}"
https://github.com/yijiangh/choreo,choreo,Repositories,{'faq': ' This is the trend. And GitHub is much more powerful and convenient.\n'},"{'jsonx': 'oot element, need to add declarationswww.datapower.com/schemas/json jsonx.xsd\\""""www.w3.org/2001'}",{'message': 'no data'}
https://github.com/yijiangh/choreo,choreo,Repositories,{'message': 'no data'},{'strtodtest': 't Adjust for half ulp exponent Remove common power of two factor from all three scaled values'},{'message': 'no data'}
https://github.com/yijiangh/choreo,choreo,Repositories,{'message': 'no data'},{'GteBitHacks': 'not warn on negation of uint32_t. value is a power of two round up to a power of two'},{'message': 'no data'}
https://github.com/UBC-Thunderbots/Softwareubc,Softwareubc,Repositories,"{'HowToBuildAndFlashFirmware': 's puts the robot in ""boot mode""\n3. Flick the power switch to turn on the robot, AND HOLD THE SW'}","{'direct_wheels_primitive': ' Clamp wheel power if out of range, log a warning'}",{'message': 'no data'}
https://github.com/UBC-Thunderbots/Softwareubc,Softwareubc,Repositories,"{'software-architecture-and-design': 'nding on who you ask, templating in C++ is a powerful tool that is very useful to understand. ['}",{'indirect_chip': 'ould never be further away than maximum chip power Set up 3 different points from the vector of'},{'message': 'no data'}
https://github.com/UBC-Thunderbots/Softwareubc,Softwareubc,Repositories,"{'code-style-guide': ' // Incorrect\n // This function returns the power\n float power(float a, float b);\n\n // Corre'}",{'annunciator': 'this bot General robot status update Warn if battery voltage is too low Warn if capacitor voltage'},{'message': 'no data'}
https://github.com/UBC-Thunderbots/Softwareubc,Softwareubc,Repositories,"{'getting-started': '`!\n2. Add a custom build configuration (more powerful, so make sure you understand this!)\n 1'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/robotican/lizi,lizi,Repositories,{'README': '/rear``` - Rear ultrasonic range finder\n\n```/battery``` - Battery info\n\n```/mobile_base_controlle'},{'message': 'no data'},{'message': 'no data'}
https://github.com/NiryoRobotics/niryo_one_ros,niryo_one_ros,Repositories,"{'README': 'ticle on Raspberry Pi, where the computation power is quite low compared to a standard laptop.\n'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/PX4/avoidance,avoidance,Repositories,"{'README': "" *local_planner* requires less computational power but it doesn't compute optimal paths towards""}","{'planner_functions': 'around back to 0 color = 0 (red), color = 1 (green), color = 2 (blue) copy queue to vector and '}",{'message': 'no data'}
https://github.com/ROBOTIS-GIT/ROBOTIS-THORMANG-MPC,ROBOTIS-THORMANG-MPC,Repositories,"{'README': 'd robot platform with advanced\ncomputational power, sophisticated sensors, high payload capacit'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/utexas-bwi/bwi_common,bwi_common,Repositories,{'README': 'nch files assume you are running on a kinect powered robot.\nComments in the launch file will pr'},{'message': 'no data'},{'message': 'no data'}
https://github.com/UbiquityRobotics/ubiquity_launches,ubiquity_launches,Repositories,{'README': 'w plug the micro-SD card into the RasPi2 and power it up.\n Wait for a minute or so and do the'},{'message': 'no data'},{'message': 'no data'}
https://github.com/gribot-robotics/gribot_ros,gribot_ros,Repositories,"{'README': 'ts.\n\nWe want to accelerate the transition to sustainable development, which is why we distribute al'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/gribot-robotics/gribot_ros,gribot_ros,Repositories,{'CONTRIBUTING': 'ld open a suggestion issue first and have it greenlighted before working on it.\n- If fixing a b'},{'message': 'no data'},{'message': 'no data'}
https://github.com/omwdunkley/crazyflieROS,crazyflieROS,Repositories,"{'README': '10 pin expansion header (I2C, UART, SPI/ADC, power, etc)\n \n\n### Sensors\n * 3 axis gyro\n * '}",{'message': 'no data'},{'crazyradio': 'onconfiguration constantsReset the dongle to power up settings## Dongle configuration ### Auto '}
https://github.com/SJSU-AD/FusionAD,FusionAD,Repositories,"{'README': 'hina. <br>\nBenefiting from local manufacture power and convenient global logistic system, <br>\n'}",{'main': ' 0; Declare Global timer eventint propulsion_power_event; Declare Global CAN message frame Data'},{'can_control_adapter': 'bitration IDs ################### propulsion power request arbitration id arbitration id for co'}
https://github.com/SJSU-AD/FusionAD,FusionAD,Repositories,{'message': 'no data'},{'message': 'no data'},{'can_ardu_interface': '/env python initializing the node propulsion power request arbitration id arbitration id for co'}
https://github.com/DrawZeroPoint/drv_package_v2,drv_package_v2,Repositories,{'README': '4. Usage\n1. Run `roscore` first. Plug in the power supply and cables of NVG.\n2. There are multi'},{'message': 'no data'},{'message': 'no data'}
https://github.com/Kivo0/Visual-Servoing-ROS,Visual-Servoing-ROS,Repositories,"{'README': 'ebot2 includes YUJIN Kobuki base, a 2200 mAh battery pack, a **KinectV1** sensor, and an Asus 121'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/ros-industrial-consortium/trajopt_ros,trajopt_ros,Repositories,"{'README': ' it. While it is quite complex, it shows the power of TrajOpt to plan using external axes and r'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/airalab/robonomics_comm,robonomics_comm,Repositories,{'README': 'tp://img.shields.io/badge/license-BSD3-brightgreen.svg)\n\n> This is reference implementation of '},{'message': 'no data'},{'message': 'no data'}
https://github.com/pantor/ros-control-center,ros-control-center,Repositories,"{'README': 'like a console (rosout by default) output, a battery status view, a camera stream view or an adva'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/doosan-robotics/doosan-robot,doosan-robot,Repositories,{'README': '//img.shields.io/:license-Apache%202.0-yellowgreen.svg)](https://opensource.org/licenses/Apache'},{'message': 'no data'},{'message': 'no data'}
https://github.com/chrisl8/ArloBot,ArloBot,Repositories,"{'README': ' VS Code by pressing `F5` or by clicking the green debug icon. You can now write code, set brea'}",{'message': 'no data'},"{'propellerbot_node': 'y do this once, and let it continue until AC power is disconnected Slow backup until unplugged '}"
https://github.com/chrisl8/ArloBot,ArloBot,Repositories,"{'BehaviorPlanning': 'cies,\nI have in mind internal ones, like low battery, unexpected motor shutoffs (fuses), cliffs, '}",{'message': 'no data'},"{'arlobot_safety': 'r not Track battery I am going to set the AC power status as a parameter, so that it can be che'}"
https://github.com/chrisl8/ArloBot,ArloBot,Repositories,{'message': 'no data'},{'message': 'no data'},"{'arlobot_movement_test': 'ase_link transform! I am going to set the AC power status as a parameter, so that it can be che'}"
https://github.com/chrisl8/ArloBot,ArloBot,Repositories,{'message': 'no data'},{'message': 'no data'},"{'arlobot_gohome': 'ase_link transform! I am going to set the AC power status as a parameter, so that it can be che'}"
https://github.com/chrisl8/ArloBot,ArloBot,Repositories,{'message': 'no data'},{'message': 'no data'},"{'arlobot_quaternion_test': 'iable with the data I am going to set the AC power status as a parameter, so that it can be che'}"
https://github.com/ros-industrial/universal_robot,universal_robot,Repositories,{'README': '//img.shields.io/:license-Apache%202.0-yellowgreen.svg)](https://opensource.org/licenses/Apache'},{'message': 'no data'},{'message': 'no data'}
https://bitbucket.org/_Luc_/hand_control,hand_control,Repositories,"{'README': 'he roof.\n* for a glove or a *colored* panel (green, blue, etc.), we generaly have :\n - `hue`'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/tork-a/jog_control,jog_control,Repositories,{'README': '/input/`. Please note some joypad need to be powered on. (XBox\nwireless has a silver power butt'},{'message': 'no data'},{'message': 'no data'}
https://github.com/ethz-asl/cuckoo_time_translator,cuckoo_time_translator,Repositories,"{'README': 'et), such as the offset from the blue to the green points above.\nIn particular in the one way c'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/OUXT-Polaris/robotx_packages,robotx_packages,Repositories,{'README': ' | 46104 w/ Green Cover | ADDED | green_totem |\n| Yellow Totem | 461'},{'message': 'no data'},{'message': 'no data'}
https://github.com/patrickelectric/bluerov_ros_playground,bluerov_ros_playground,Repositories,{'README': 'eRov2/arm** - `std_msgs/Bool`\n - **/BlueRov2/battery** - `sensor_msgs/BatteryState`\n - **/BlueRov'},{'message': 'no data'},{'message': 'no data'}
https://github.com/patrickelectric/bluerov_ros_playground,bluerov_ros_playground,Repositories,"{'topics_and_data': 'et_local"": {}\n },\n ""battery"": {\n ""power_supply_status"": 2,\n ""capacity"": ""nan"",\n'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/Kinovarobotics/kinova-ros,kinova-ros,Repositories,{'README': 'o the left when facing the base panel (where power switch and cable socket locate).\n- +y axis i'},{'message': 'no data'},{'message': 'no data'}
https://github.com/berkeleyopenarms/blue_core,blue_core,Repositories,"{'README': 'r examples)\n\n- Proceed to setup the arm with power supply and USB adapter (""Electrical Setup"" i'}",{'message': 'no data'},{'message': 'no data'}
https://github.com/rapp-project/rapp-platform,rapp-platform,Repositories,{'README': 'gating is applied in the individual sample’s power when compared with the RMS value.\n\nService U'},{'message': 'no data'},{'sphinx4_wrapper': 'ssing.rapp_audio_processing.AudioProcessing::energy_denoise# @brief Detect silence service clien'}
https://github.com/rapp-project/rapp-platform,rapp-platform,Repositories,{'message': 'no data'},{'message': 'no data'},{'denoise_unit_tests': 'heck for the denoised file Check if denoised energy is lower than the initial one erase the deno'}
https://github.com/rapp-project/rapp-platform,rapp-platform,Repositories,{'message': 'no data'},{'message': 'no data'},{'energy_denoise_unit_tests': 'heck for the denoised file Check if denoised energy is lower than the initial one erase the deno'}
https://github.com/rapp-project/rapp-platform,rapp-platform,Repositories,{'message': 'no data'},{'message': 'no data'},{'rapp_energy_denoise': 'sardou@iti.gr# @class EnergyDenoise Performs energy denoising on an audio file# Performs energy-'}
https://github.com/rapp-project/rapp-platform,rapp-platform,Repositories,{'message': 'no data'},{'message': 'no data'},{'rapp_audio_processing': 'ect_silence.DetectSilence# Instantiates rapp_energy_denoise.EnergyDenoise# Instantiates rapp_sox'}
