<<<<<<< HEAD
ID,URL,Repo Name,Collection,Commit Info
C382,https://github.com/OUXT-Polaris/robotx_core,robotx_core,Commits,{'e54f7583729c6be154a5ddbb54c9be266f5c6c7f': 'add battery_monitor_driver_node'},1,0,0,0,0,YES
C385,https://github.com/pandora-auth-ros-pkg/pandora_ros_pkgs,pandora_ros_pkgs,Commits,{'6bc7232a38bc2fb353c8659ed988a4a174eb138c': 'Fix battery monitor with new interfaces [ci skip]'},1,0,0,0,0,YES
C386,https://github.com/pandora-auth-ros-pkg/pandora_ros_pkgs,pandora_ros_pkgs,Commits,{'f3f28f219de42f1fa3536bc40e289e07d7dc72a8': 'Update battery_monitor.py'},1,0,0,0,0,YES
C387,https://github.com/pandora-auth-ros-pkg/pandora_ros_pkgs,pandora_ros_pkgs,Commits,{'a4b496c966edafd5d28b91228b314de795ba2d4b': ' sonars\n - differential joint encoder\n - battery voltage\n (in addition to the existing co2'},1,0,0,0,0,YES
C388,https://github.com/pandora-auth-ros-pkg/pandora_ros_pkgs,pandora_ros_pkgs,Commits,{'7930fb11fe3f090b608faa889b6b6645f8a90a5e': 'Change battery_monitor script to beep below 22.0 Volts'},1,0,0,0,0,YES
C389,https://github.com/pandora-auth-ros-pkg/pandora_ros_pkgs,pandora_ros_pkgs,Commits,{'c5e6794b2ef06cb56f0d3d9083fe2f95feed7ef7': 'Fix for false beep for batteries when arm resets'},1,0,0,0,0,YES
C390,https://github.com/pandora-auth-ros-pkg/pandora_ros_pkgs,pandora_ros_pkgs,Commits,{'38902da39da411be7c5abc776ef01a583145c754': 'Fix for false beep for batteries when arm resets'},1,0,0,0,0,YES
C391,https://github.com/pandora-auth-ros-pkg/pandora_ros_pkgs,pandora_ros_pkgs,Commits,"{'2d981a668f74fb43eb9af53d6ab981fd9006211e': ' Also fixes logical error, due to, which the battery_monitor script\n beeped when an invalid rea'}",1,0,0,0,0,YES
C392,https://github.com/pandora-auth-ros-pkg/pandora_ros_pkgs,pandora_ros_pkgs,Commits,{'bca11c8df50c054b7292d76762e3d8fe8db1f2e7': 'Add battery voltage validity check (>12V)'},1,0,0,0,0,YES
C393,https://github.com/pantor/ros-control-center,ros-control-center,Commits,"{'becfb2e4123e15d8f00fa6d4edfe6667be018197': 'new screenshot, battery view, better overflow'}",1,0,0,0,0,YES
C395,https://github.com/pantor/ros-control-center,ros-control-center,Commits,"{'32eef4d274aae34f760512d437ae20e8d888e28d': 'battery status bar, fixed undefined error'}",1,0,0,0,0,YES
C397,https://github.com/pantor/ros-control-center,ros-control-center,Commits,{'6e847f1910f53a01893045d8ba3a4b1a62a95653': 'battery status percentage'},1,0,0,0,0,YES
C403,https://github.com/PR2/pr2_plugs,pr2_plugs,Commits,{'ce6a0793645dde41941a1ef096f029b2aac0d12c': 're-added battery_stub.py to pr2_plugs/pr2_plugs_executive/sc'},1,0,0,0,0,YES
C404,https://github.com/PR2/pr2_plugs,pr2_plugs,Commits,{'37c1fa75d40d06551f8faefdd8def132b1dc4051': 'recharge application does not look at battery levels any more'},1,0,0,0,0,YES
C405,https://github.com/PR2/pr2_robot,pr2_robot,Commits,{'49b6649a38c81d9367c60b20c006334f978051bf': 'imu only gets calibrated when the torso lost power'},0,0,1,0,0,YES
C407,https://github.com/PR2/pr2_robot,pr2_robot,Commits,{'45993ea95b144ede43ddcd068882c65a75c34c7d': 'Enabled tilt laser and battery server'},1,0,0,0,0,YES
C412,https://github.com/PR2/pr2_self_test,pr2_self_test,Commits,{'cd1a834e36674672be6002364fc039df51025a84': 'Forgot to disable power board for wge100 config scripts.'},0,0,1,0,0,YES
C413,https://github.com/PR2/pr2_self_test,pr2_self_test,Commits,"{'57a67418d77a30937986c92e9209bd925217fa2b': 'Auto power start, use bays, GUI changes to Test Manager'}",0,0,1,0,0,YES
C425,https://github.com/rapp-project/rapp-platform,rapp-platform,Commits,{'ddb1855558e9f481f2fd15b9c0a3f3f4162059e8': 'added a simple energy denoiser'},0,1,0,0,0,YES
C426,https://github.com/rapp-project/rapp-platform,rapp-platform,Commits,{'50c6a9a8a33b24533242cb92e2eb2791742c58c3': 'Trimmed power denoiser. Must incorporate in sphinx wrapper'},0,0,1,0,0,YES
C427,https://github.com/rapp-project/rapp-platform,rapp-platform,Commits,{'74a10ac7ee31efd3fcc406fc7cef6b446d4737ec': 'rk. Added plot debugging in audio processing energy denoising. Refactored a bit sphinx4_wrapper'},0,1,0,0,0,YES
C428,https://github.com/rapp-project/rapp-platform,rapp-platform,Commits,{'0175a154b91310e7db4e052e2007eb37ada2353a': 'y behavior in speech recognition with higher energy denoising. Refactored yes-no benchmark. Lowe'},0,1,0,0,0,YES
C429,https://github.com/rapp-project/rapp-platform,rapp-platform,Commits,{'a51e3247fbb8ad346def0b8598f8a10c4ee416a3': 'Refactoring and unit testing in energy denoising'},0,1,0,0,0,YES
C430,https://github.com/RCPRG-ros-pkg/elektron_robot,elektron_robot,Commits,{'8e81bcb77683b85b036914ae12e1dbc681b00a9a': 'Laptop battery monitor'},1,0,0,0,0,YES
C431,https://github.com/RCPRG-ros-pkg/elektron_robot,elektron_robot,Commits,{'31a3929a9174faf9928b68ddd1cffe8c66815504': 'Main battery monitor'},1,0,0,0,0,YES
C432,https://github.com/RCPRG-ros-pkg/elektron_robot,elektron_robot,Commits,{'cdae2d1158c4281aeb82da803968e37933cd2bad': 'Sound indication of battery lvl'},1,0,0,0,0,YES
C437,https://github.com/RoboJackets/igvc-software,igvc-software,Commits,{'d715608ec38ed87a47835a80c1cc1f5598216988': ' detecting white pixels.\n7. Decreased thrust power of autonomous mode to 75%.\n8. Decreased the '},0,0,1,0,0,YES
C438,https://github.com/RoboJackets/igvc-software,igvc-software,Commits,{'c957d7b1542c02f1be755b7c11ce5403e2e5417b': ' detecting white pixels.\n7. Decreased thrust power of autonomous mode to 75%.\n8. Decreased the '},0,0,1,0,0,YES
C447,https://github.com/RoboJackets/igvc-software,igvc-software,Commits,{'08ac3e9f813086547a4c27b57f0c9dfc8485d4bb': 'Adds battery monitor to dashboard.\nChanges layout of das'},1,0,0,0,0,YES
C451,https://github.com/RoboJackets/igvc-software,igvc-software,Commits,{'317000497182a2db67f03eea3419fccf66ca6d22': 'added time delayed average for battery voltage'},1,0,0,0,0,YES
C452,https://github.com/RoboJackets/igvc-software,igvc-software,Commits,{'76decabe4342d3f716d3416cd1881961dcf93d70': 'fixed issue with low battery warning never publishing'},1,0,0,0,0,YES
C453,https://github.com/RoboJackets/igvc-software,igvc-software,Commits,{'c205798cfbad6f878b705aa63a4edbfc9fdc3dd4': 'Fix string comparison bug. Improve battery avg voltage calculation'},1,0,0,0,0,YES
C454,https://github.com/RoboJackets/igvc-software,igvc-software,Commits,{'0b0d48c140b24ec02fb9b79612a074fcedfb0544': 'set initial battery voltage equal to min battery voltage'},2,0,0,0,0,YES
C462,https://github.com/robotican/lizi,lizi,Commits,{'a86ef6fe4aa28034cca55b12e268a77efc6ac362': 'added ros battery and gps topics + minor fixes'},1,0,0,0,0,YES
C463,https://github.com/robotican/lizi,lizi,Commits,{'12459940200771f8c926609d456c10b70019bb0e': 'publish battery on any state'},1,0,0,0,0,YES
C465,https://github.com/ROBOTIS-GIT/turtlebot3,turtlebot3,Commits,{'5d9f848b19b093db61947a76562fa43087b44542': 'added battery voltage msg and info'},1,0,0,0,0,YES
C474,https://github.com/ros-industrial/motoman,motoman,Commits,{'b957c4074d02897aa78f6443586741d70be3bdac': 'iver - Update\n\nFixed enabling servos when in energy-savings mode.\nRemoved extra task creation wh'},0,1,0,0,0,YES
C475,https://github.com/ros-industrial/motoman,motoman,Commits,{'c367f27d1a5b23303c8044b9acbf6cae4d8c9f6b': 'or the motion.\nFixed enabling servos when in energy-savings mode.\nRemoved extra task creation wh'},0,1,0,0,0,YES
C476,https://github.com/ros-industrial/motoman,motoman,Commits,{'0864f8c555e3e9e493a7db4f8fe1ecf06dcf8d67': 'or the motion.\nFixed enabling servos when in energy-savings mode.\nRemoved extra task creation wh'},0,1,0,0,0,YES
C477,https://github.com/ros-industrial/motoman,motoman,Commits,{'68657f1b0c2b657ee1dd8010cf74f7ba27286296': 'or the motion.\nFixed enabling servos when in energy-savings mode.\nRemoved extra task creation wh'},0,1,0,0,0,YES
C478,https://github.com/ros-industrial/motoman,motoman,Commits,{'bdd091fb8ddb12c8647c645b3a74a677dd920e62': 'or the motion.\nFixed enabling servos when in energy-savings mode.\nRemoved extra task creation wh'},0,1,0,0,0,YES
C479,https://github.com/ros-industrial/motoman,motoman,Commits,{'1bbf3930c38688fb380ff8af5125e92cad530370': 'or the motion.\nFixed enabling servos when in energy-savings mode.\nRemoved extra task creation wh'},0,1,0,0,0,YES
C481,https://github.com/ros-interactive-manipulation/pr2_object_manipulation,pr2_object_manipulation,Commits,{'6666d1a9a1f483141befdb9d2d24a347dfaf1f28': 'added battery level text'},1,0,0,0,0,YES
C491,https://github.com/ros/diagnostics,diagnostics,Commits,{'effce4881580f64b9c201944572608ce544b6cd4': 'shoulder test tweaking and adding auto power control'},0,0,1,0,0,YES
C494,https://github.com/ros/diagnostics,diagnostics,Commits,{'0566117a74a3bed78d4bd13fb025ab4d5d70f8c6': 'Modify hot box to depend on battery driver for email when low battery'},2,0,0,0,0,YES
C495,https://github.com/ros/diagnostics,diagnostics,Commits,{'81d72d11b3b2a018b75046ef272fffeba649aca2': 'Fix type on battery notify call'},1,0,0,0,0,YES
C499,https://github.com/rosflight/rosflight,rosflight,Commits,{'9d6f3fae4c85e2180bb9e4be82f4635d74db2958': 'Use newest mavlink to support battery status messages'},1,0,0,0,0,YES
C500,https://github.com/rosflight/rosflight,rosflight,Commits,{'742373ca3638f41e64f5b9172bb33c8f28ee7527': 'Add support for battery monitor messages'},1,0,0,0,0,YES
C501,https://github.com/rosflight/rosflight,rosflight,Commits,{'ffb9d98e2ddf6c7595bee04ecf87da06414bc9ad': 'Add battery monitor support'},1,0,0,0,0,YES
C506,https://github.com/rospilot/rospilot,rospilot,Commits,{'5cac07dde5600f1fc6df0ceb6ebb83b242b7708c': 'Add support for battery voltage monitoring'},1,0,0,0,0,YES
C507,https://github.com/RoverRobotics/rr_openrover_basic,rr_openrover_basic,Commits,{'a38082f4fdfebbf1d311498faf1f00553939bbf2': 'Added data about battery health and status'},1,0,0,0,0,YES
C508,https://github.com/RoverRobotics/rr_openrover_basic,rr_openrover_basic,Commits,{'bd8607e5493ffeca49ce399270f608c9f233320d': 'Added the new battery data to inorbit publisher'},1,0,0,0,0,YES
C509,https://github.com/RoverRobotics/rr_openrover_basic,rr_openrover_basic,Commits,{'86697b0962f5b6f14d4ee854326a01c27d882423': 'e pull request #4 from RoverRobotics/feature/battery_status\n\nFeature/battery status'},2,0,0,0,0,YES
C510,https://github.com/RoverRobotics/rr_openrover_basic,rr_openrover_basic,Commits,{'92f8894a44812c893d5dd6b9ba2fc886c70b96be': 'Add battery current and battery voltage to OpenRover'},2,0,0,0,0,YES
C511,https://github.com/RoverRobotics/rr_openrover_basic,rr_openrover_basic,Commits,{'f808ae55e1d76d3e784ed384bf37d41e652e39b3': 'Add new power info to diagnostics'},0,0,1,0,0,YES
C514,https://github.com/sbrodeur/ros-icreate-bbb,ros-icreate-bbb,Commits,{'923d79f9d92c0e96278823931931a002c05bc81d': 'Converted battery topic to simple BatteryState message. Remov'},1,0,0,0,0,YES
C515,https://github.com/sbrodeur/ros-icreate-bbb,ros-icreate-bbb,Commits,{'dfd64de36499c0841b57a91016698ef320aeb91e': ' complete for most sensors\n\n- NOTE: that the battery percentage and status are not supported yet'},1,0,0,0,0,YES
C516,https://github.com/sbrodeur/ros-icreate-bbb,ros-icreate-bbb,Commits,"{'6fccca0c95cf8a8c68a45bc7475b725c780d4353': 'alization\n\n- Added visualization support for battery charge (mAh and percentage),\nand battery st'}",2,0,0,0,0,YES
C518,https://github.com/seed-solutions/aero-ros-pkg,aero-ros-pkg,Commits,"{'6e4f32da7e48a25e1956b63273bf7d29e79544dd': 'decimate wheel_base, remove battery detail'}",1,0,0,0,0,YES
C522,https://github.com/sigmaai/self-driving-golf-cart,self-driving-golf-cart,Commits,{'18a9076da7065aeb7bcf04d42517dda5ab6aa6a9': ' rosbag record.\n\nexamine computer strain and power consumption'},0,0,1,0,0,YES
C524,https://github.com/start-jsk/rtmros_common,rtmros_common,Commits,{'94a46779e53867c17a3eb199a96fe9d4f63dd200': 'fault rate to 10 ; this process consumes cpu power so much'},0,0,1,0,0,YES
C525,https://github.com/start-jsk/rtmros_common,rtmros_common,Commits,{'af72bee177c1d216f43d9cd9499c99a2319aad75': 'add power indicator'},0,0,1,0,0,YES
C526,https://github.com/start-jsk/rtmros_common,rtmros_common,Commits,"{'bb825b2910e0cef86ab26083d9f2f65528777851': 'add calib done, power on, servo alarm message to diagnostics'}",0,0,1,0,0,YES
C527,https://github.com/start-jsk/rtmros_common,rtmros_common,Commits,"{'d932c867a39570b867cfd375d7056e1eb0209c75': 'add use_diagnostics, use_rosout, use_battery option in __init__'}",1,0,0,0,0,YES
C534,https://github.com/bluesat/owr_software,owr_software,Commits,{'c2c9eeb3c8b1b7d01322913c6ca993d8e47a2df6': 'Added battery voltage reading.'},1,0,0,0,0,YES
C544,https://github.com/turtlebot/turtlebot,turtlebot,Commits,{'3f5fe1dc7042a1252551884002ebacb4cf675038': 'laptop battery status diagnostics'},1,0,0,0,0,YES
C545,https://github.com/turtlebot/turtlebot,turtlebot,Commits,{'26313943003a7dd0a91a75a4905dcaf63128aeb7': 'fixing laptop battery stats'},1,0,0,0,0,YES
C550,https://github.com/turtlebot/turtlebot,turtlebot,Commits,{'a67ef5e821ca1d6b38aca521ed2bc8c40393b0a8': 'adding critical battery level in full mode restart 15% battery will'},2,0,0,0,0,YES
C556,https://github.com/turtlebot/turtlebot,turtlebot,Commits,{'d0747aba10ce83807dbeef2d66ac0736e60439d1': 'tion to gracefully abort with a warning when battery is not present.'},1,0,0,0,0,YES
C561,https://github.com/turtlebot/turtlebot,turtlebot,Commits,{'cdd80421b266f736fc00bdf039776c205302733f': 'exception handling and logging messages when battery info not\nfound.'},1,0,0,0,0,YES
C567,https://github.com/turtlebot/turtlebot_interactions,turtlebot_interactions,Commits,{'3983e022ef9f3ea224e7aa2f9d6c6950e8308a4b': 'laptop battery display'},1,0,0,0,0,YES
C568,https://github.com/turtlebot/turtlebot_interactions,turtlebot_interactions,Commits,{'c7078999e6b74179fc0ade4d70fca5d9c73fbea2': 'fixing battery status info to be more accurate'},1,0,0,0,0,YES
C569,https://github.com/turtlebot/turtlebot_interactions,turtlebot_interactions,Commits,{'1f06c5418f7b5ae8e678f92e6f053c50187886c5': 'making dashboard battery display more accurate'},1,0,0,0,0,YES
C571,https://bitbucket.org/udg_cirs/cola2_core,cola2_core,Commits,"{'cc8232297950606146d95933f950d7152ce8a32d': 'new fields to VehicleStatus msg (at_surface, battery_voltage)'}",1,0,0,0,0,YES
C572,https://bitbucket.org/udg_cirs/cola2_core,cola2_core,Commits,{'eb8e251aa973f5dfe70294a228ce8f820b784d05': 'Increased value of simulated battery voltage to prevent errors in simulation.'},1,0,0,0,0,YES
C579,https://github.com/uf-mil/NaviGator,NaviGator,Commits,{'4d8214568bab9b89a55f3e4c660b91b2e6541a22': 'SENSOR_CONTROL: Added a battery voltage monitor and alarm'},1,0,0,0,0,YES
C580,https://github.com/uf-mil/NaviGator,NaviGator,Commits,{'d1fd036418ca79968805d612511daa1656872a0f': 'ALARMS: Updated the battery monitor and joystick to work with navigator'},1,0,0,0,0,YES
C581,https://github.com/uf-mil/NaviGator,NaviGator,Commits,{'766c70fa324775c6e45e310220dc8f21a47d0275': 'GUI: Made battery alarm triggers rosparams and added voltage '},1,0,0,0,0,YES
C583,https://github.com/uf-mil/NaviGator,NaviGator,Commits,{'11298869712e59cfa9fab57ab812733df043741e': 'SENSOR_CONTROL: Updates the battery warning voltage values based on testing res'},1,0,0,0,0,YES
C584,https://github.com/uf-mil/NaviGator,NaviGator,Commits,{'01c60f829b446c67ae08df17b31d60954c1af53f': 'age if we have >0 measurements\n\n* fixes auto battery low kill on startup'},1,0,0,0,0,YES
C586,https://github.com/uf-mil/NaviGator,NaviGator,Commits,"{'a53cf2b17c5ba29f5f4e5832723d7ebed102b592': ' information about wrench mode, kill status, battery voltage, LLA coordinates, and individual th'}",1,0,0,0,0,YES
C587,https://github.com/uf-mil/NaviGator,NaviGator,Commits,"{'d53ee32622693f576d37675af26d4af0f36b82fd': 'urrently Displays: wrench mode, kill status, battery voltage, LLA coordinates, and individual th'}",1,0,0,0,0,YES
C588,https://github.com/uf-mil/SubjuGator,SubjuGator,Commits,"{'fe330e97de5e3885a61f7a84d9e3e4fd69eca107': ""in smaller alarms\n\n- ex: 'network-timeout', 'battery-voltage' and 'leak' might all trigger the m""}",1,0,0,0,0,YES
C589,https://github.com/uf-mil/SubjuGator,SubjuGator,Commits,{'312cc00f02a185ec68935b9ef95e7795e22f80a9': 'VISUALIZATION: add battery voltage and interactive kill markers'},1,0,0,0,0,YES
C590,https://github.com/uf-mil/SubjuGator,SubjuGator,Commits,"{'4b886780fc893397663a67e19505609f31a2a8a6': 'ALARMS: Add variable battery voltage alarms, fix height_over_bottom typo'}",1,0,0,0,0,YES
C591,https://github.com/uf-mil/SubjuGator,SubjuGator,Commits,"{'ce13f06322c6af740262942c246cbaaa32a30c77': 'ATION: fix rviz kill button with ros_alarms, battery warn color'}",1,0,0,0,0,YES
C592,https://github.com/uf-mil/SubjuGator,SubjuGator,Commits,"{'f98df42cdc6c963404902194bfb654d4df1640bd': ""in the thruster driver.\n* 'maximum_allowable_power' was set to 600 Watts for all thrusters\n* Mo""}",0,0,1,0,0,YES
C593,https://github.com/uf-mil/SubjuGator,SubjuGator,Commits,{'d059d5130ab646cf555c992ddce14ba8628fd548': 'THRUSTERS: add power to ThrusterStatus msg\n\n* Also update msg fie'},0,0,1,0,0,YES
C594,https://github.com/uf-mil/SubjuGator,SubjuGator,Commits,{'e6bb0214778b90fa25019e264a57eaa74c32cb04': 'GNC: calibrate thrusters at lower power max\n\n* Calibrated all of the thruster models'},0,0,1,0,0,YES
C595,https://github.com/uos/calvin_robot,calvin_robot,Commits,{'5344d41b2c0b7f5e216298c1f6ca5903a8cff1d9': 'add battery guard to calvin.launch'},1,0,0,0,0,YES
C598,https://github.com/utexas-bwi/segbot,segbot,Commits,{'2be51bc63c8a451743dc20e2024e0fd3db9475e6': 'for visualization purposes -- also converted battery box to its own separate urdf file'},1,0,0,0,0,YES
C599,https://github.com/utexas-bwi/segbot,segbot,Commits,{'d59261a1e3a2fa411cf4ec191e4f6db57e0f1f16': 'ChargeStatus is deprecated in favor of smart_battery_msgs'},1,0,0,0,0,YES
C600,https://github.com/utexas-bwi/segbot,segbot,Commits,{'d7a0a76e1f3752d32b29dd8da27e8dcbc14f09e1': 'segbot_sensors: set unknown battery status fields to NaN'},1,0,0,0,0,YES
C601,https://github.com/utexas-bwi/segbot,segbot,Commits,{'ff85e950ff106a0542f1907dc30482a59dd6f384': 'altered subscriber to read from smart battery pub'},1,0,0,0,0,YES
C602,https://github.com/utexas-bwi/segbot,segbot,Commits,{'d53dbcedc38174566149c244eeaa5d82550d4090': 'added additional flexability to the battery_diagnostics sendmail node that will now all'},1,0,0,0,0,YES
C603,https://github.com/utexas-bwi/segbot,segbot,Commits,{'ebbd1b8539a32bf7326e01198bdbc34efb09273f': 'added additional flexability to the battery_diagnostics sendmail node that will now all'},1,0,0,0,0,YES
C614,https://github.com/uwreact/frc_control,frc_control,Commits,{'241910c3f2d85fccd326b10b9749f59cf67deb07': 'Add dedicated match time msg and battery voltage'},1,0,0,0,0,YES
C615,https://github.com/uwreact/frc_control,frc_control,Commits,{'eca2a911a8dcd7f93fb154e5f73f135a2a122cca': 'Add PcStatsWidget to display PC battery & CPU'},1,0,0,0,0,YES
C616,https://github.com/uwreact/frc_control,frc_control,Commits,{'deec6fe3c22c74d41b18887d9ab99336384cead6': 'Update battery level thresholds\n\nValues based off of QDriv'},1,0,0,0,0,YES
C618,https://github.com/vortexntnu/rov-control,rov-control,Commits,{'15b1b268a3ef94c300ca0ddb3e2aa562477948e0': 'tead of set zero. Do this to avoid excessive power usage after shutdown.'},0,0,1,0,0,YES
C619,https://github.com/whoenig/crazyflie_ros,crazyflie_ros,Commits,{'d4c957a5a869be3c448682ada887dd99c655c669': 'add sensor readings for battery'},1,0,0,0,0,YES
C620,https://github.com/whoenig/crazyflie_ros,crazyflie_ros,Commits,"{'e3e3f68793f91f331b1aaf10ed6dfae49b3f5745': 'run continuous demo\nand, for example, change battery of a Crazyflie without\nrestarting the compl'}",1,0,0,0,0,YES
C621,https://github.com/whoenig/crazyflie_ros,crazyflie_ros,Commits,{'e9b330567c7501c11a285118d97444667b741734': 'add battery tool [from crazyswarm]'},1,0,0,0,0,YES
C622,https://github.com/youbot/youbot-ros-pkg,youbot-ros-pkg,Commits,{'766eb3bcf8077389346dca5d562f93672dc07a4f': 'add youbot battery monitor'},1,0,0,0,0,YES
C623,https://github.com/youbot/youbot-ros-pkg,youbot-ros-pkg,Commits,{'55d86664339b50489b983d47bd6f674fdd442672': 'check also if one battery cell exceeded the minimum voltage level'},1,0,0,0,0,YES
C624,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'11907495891d4b70d880355b7c010f7264cef429': 'got rid of time - not used since we have no battery.'},1,0,0,0,0,YES
C625,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'713511b1bd9a40caaed06587c50736bece5af956': 'kobuki: battery status diagnostics.'},1,0,0,0,0,YES
C626,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'809882ebf9d02a291a43caa0e8d37b29899e15ae': 'Parameters added: min/max battery voltages'},1,0,0,0,0,YES
C627,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'047cf4313b15bec75bfd8ec6662ea1311790d6f3': 'Parameters min/max battery voltage added'},1,0,0,0,0,YES
C628,https://github.com/yujinrobot/kobuki,kobuki,Commits,"{'c8f50d9521ac1f3c910a650637ec78b45f23ae29': 'fix battery levels, also make sure interactive was work'}",1,0,0,0,0,YES
C629,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'97b98e1caefc6c3c50673a14358a2d4199d80c32': 'parameter configuration for level based battery.'},1,0,0,0,0,YES
C630,https://github.com/yujinrobot/kobuki,kobuki,Commits,"{'52ccb11ad4eb8bfee7e22e8ae1b28ec950c66eab': 'opard_teleop confirmed, yaml updated for new battery params, started bringing in gmapping launch'}",1,0,0,0,0,YES
C631,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'96f4c892f0e1422b0515dcddf805cc9543c43d38': 'kobuki_node : Added laptop battery state publisher.'},1,0,0,0,0,YES
C632,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'8f0312c72d691c7fd617c37854b7baf54e449b55': 'kobuki_node : Updated laptop battery state publisher to support some laptop have'},1,0,0,0,0,YES
C636,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'a07e935f19067d45398830085da0ffa122167bd9': 'Include battery charge percent.'},1,0,0,0,0,YES
C637,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'e34428db1df893b36e604f17156837af3ab380cb': 'kobuki_node : Updated laptop_battery.py to die when there are no battery info.'},2,0,0,0,0,YES
C638,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'841720ab97e442a11ae30b7abdbef07150e56c97': 'se or adapter\n - transitions to low/critical battery levels\n - battery charge completed\n\nWhen pl'},2,0,0,0,0,YES
C646,https://github.com/yujinrobot/kobuki,kobuki,Commits,"{'71a890bc15832917adb47de291ad70f55ab4069e': 'ode : Updated DockDriveControl,py to display battery level and charging state of robot and lapto'}",1,0,0,0,0,YES
C647,https://github.com/yujinrobot/kobuki,kobuki,Commits,{'df92cf9664e7500f017883e098055273fedd18c7': 'adjusts the external power sources callback to work with the new messag'},0,0,1,0,0,YES
>>>>>>> 360ea5007f4ab0c6d47e6bdcbb41773e87be1c30
